inscription_id,mutant_name,inscription_number,sat_number,Alpha,Black Uncommon,Block 286,Block 666,Block 78,Block 9,Block 9 450x,Common,First Transaction,Hitman,JPEG,Nakamoto,Omega,Paliblock Palindrome,Palindrome,Pizza,Silk Road,Uncommon,Vintage
da6a7aac5bf088746dc9b3c80cb7e34c427e40b0eafa3599b4664027ec501087i2,ORDIMUTANT #223,2,3330194979849,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
da6a7aac5bf088746dc9b3c80cb7e34c427e40b0eafa3599b4664027ec501087i3,ORDIMUTANT #650,3,3330194980179,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
fbd55cdd65e1b643cea5b45c890cfaf0c61c4c0cd5576bd37eb3e13529e2a81ai6,ORDIMUTANT #2999,6,823859379824388,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
fbd55cdd65e1b643cea5b45c890cfaf0c61c4c0cd5576bd37eb3e13529e2a81ai7,ORDIMUTANT #1148,7,823859379824718,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
ca7106c2266e2d25fd8e22d50034d261f6cc9e519206521736bf2fd88b1832dai1,ORDIMUTANT #3990,1,3330194911209,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
ca7106c2266e2d25fd8e22d50034d261f6cc9e519206521736bf2fd88b1832dai3,ORDIMUTANT #1336,3,3330194911869,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
532c4579d96fc29d88e384983a52ec3a1feab4d7466bca3e7f441c450b600499i0,ORDIMUTANT OG#17,0,45536076373,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
b0eca7bee5af96c22eb7ae28ab7268c304bacbe7701feb486d5dceae838bf2f5i0,ORDIMUTANT OG#96,0,45536076298,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
b764026046b102cf64fe0e8e824cfdc2a2753e954eeb9daebdba4ffae3f2c60di0,ORDIMUTANT OG#39,0,45536076349,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
ca7106c2266e2d25fd8e22d50034d261f6cc9e519206521736bf2fd88b1832dai2,ORDIMUTANT #3733,2,3330194911539,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
a06640974f02958260bad9ac5470ac3888913952c85dc04767a28285262f4314i0,ORDIMUTANT #1355,0,806066450197799,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
2dc5e4615507b7dd3762eb2cc885766e5dd5e4c1d559dd6e0de54d086aa11b37i5,ORDIMUTANT #319,5,281101330526004,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
610e0fdacf7f8c01cbee01dd49c309c458e31861f48b2be34fe9cd0c1051aaa4i4,ORDIMUTANT #2962,4,385522892693883,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
79d92b3bdd6d4b9aae9c9128d8cccd80a831dad615605e5d4faed3e063bbfc70i3,ORDIMUTANT #3032,3,281101330293664,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
79d92b3bdd6d4b9aae9c9128d8cccd80a831dad615605e5d4faed3e063bbfc70i6,ORDIMUTANT #1035,6,281101330294654,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
79d92b3bdd6d4b9aae9c9128d8cccd80a831dad615605e5d4faed3e063bbfc70i8,ORDIMUTANT #3982,8,281101330295314,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
98bee4a86d5b0704b688e0e396e4ec0c552d88495621fa0c0235a2e73c8bf1bfi1,ORDIMUTANT #2389,1,281101330022374,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
be37306c0619b4fcb3e389b756c92f501c50212396b8f8142d8255c7f82fa38di8,ORDIMUTANT #3167,8,162064278225328,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
c9fb53b37c63adf6537c6270f8b89674c6960ae2887ce91c6ce5bb0abdb491bci2,ORDIMUTANT #3430,2,1430690172389,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
e7c0c352814a0372253a781b7361f46d0b1a60f36a3acd5670e735c71b850daai0,ORDIMUTANT #875,0,281101330518084,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
e94c7f3cb6ab449e0d45a8519c573b5e600217790188f457a4d33fe250d8420ai1,ORDIMUTANT #2775,1,144432016771804,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86521f52f6247c5b5cbd6679e6d7a80c48cb192fc90f0777522d7f93dc65f5f5i0,ORDIMUTANT OG#37,0,45536076352,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
4784090d9d5ed69c66d1993459827de2417bae631c8537afa2b182a377ae90adi0,ORDIMUTANT #1354,0,898102537695515,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
6434ea5db912e2e02dba7577f0fb125d4bd87ce33548d6ab148e072aa8de57c9i4,ORDIMUTANT #3541,4,3330194943219,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
610e0fdacf7f8c01cbee01dd49c309c458e31861f48b2be34fe9cd0c1051aaa4i5,ORDIMUTANT #2321,5,385522892694213,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
f28fb5a00ec37efdd03dfdae88124850df1ea3815fd4b98fd6e7d625489348e1i0,ORDIMUTANT OG#78,0,45536076314,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
610e0fdacf7f8c01cbee01dd49c309c458e31861f48b2be34fe9cd0c1051aaa4i7,ORDIMUTANT #391,7,385522892694873,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i1,ORDIMUTANT #273,1,385522892721273,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
395d8c14c9bcb55d13df3fc76a972c147bd29a8b70a92698850f793f1001439di5,ORDIMUTANT #1997,5,806066450176679,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
bd59b297a22a5774401b5827ee3f40f766cd02a334646e28f2b2b95a9e03be6ei4,ORDIMUTANT #1930,4,3071337217556,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
71093c4b22cbf8d1f924df454a3f6df4460f173da78ac76590eb707ad1395ebci5,ORDIMUTANT #3444,5,385522892720613,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
1007b0609c9e651999b95ea7355d10b542e86c68d069ae123931d0ab8817f8dai5,ORDIMUTANT #1469,5,162064278240508,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
71093c4b22cbf8d1f924df454a3f6df4460f173da78ac76590eb707ad1395ebci4,ORDIMUTANT #3070,4,385522892720283,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
799078f41a1d8461cea0b3915196b57e6d5df3062c817f6d681e8527bdfe3e7ai3,ORDIMUTANT #3350,3,3071337205676,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
9191bef46909a150916c04e5f8fc94e464c4e2330493f076743d67d058728b2fi4,ORDIMUTANT #268,4,3071337222506,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
cda7ff63b4fac468a8f3a9aad0d5dc38d4f547141b3cafb64761fac9bd051755i5,ORDIMUTANT #2450,5,281101329994654,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
da6a7aac5bf088746dc9b3c80cb7e34c427e40b0eafa3599b4664027ec501087i6,ORDIMUTANT #653,6,3330194981169,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
da8e456aa9e821b1d98cf164ad4ed2f8ab474088ad3c273108d4f48efd7d6a8di4,ORDIMUTANT #229,4,898102537773725,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
da8e456aa9e821b1d98cf164ad4ed2f8ab474088ad3c273108d4f48efd7d6a8di1,ORDIMUTANT #468,1,898102537772735,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
2826492ae5b449400e535037d6eb350ef99cacdb92492796228d689f68007ea3i3,ORDIMUTANT #3290,3,806066450200769,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
6434ea5db912e2e02dba7577f0fb125d4bd87ce33548d6ab148e072aa8de57c9i3,ORDIMUTANT #181,3,3330194942889,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
b034ea491f0c69b5e8170150bfac46bd371091efbd08035b32a20a5035a592b2i7,ORDIMUTANT #3114,7,162064278236878,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
f140b2d8a78badb75a5696430688a1f2eb30fed49d53da58973430d4885e1d39i0,ORDIMUTANT #3404,0,162064278269878,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
fd8fc084afce4ef24e66a8571e21b4322278156a9bc092a00053f8ec547075f0i0,ORDIMUTANT OG#93,0,45536076301,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
1007b0609c9e651999b95ea7355d10b542e86c68d069ae123931d0ab8817f8dai6,ORDIMUTANT #3047,6,162064278240838,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
3f20a423bcf7ae807a43892e527c2586cfd7fabcaaee63eab80670295bb45135i1,ORDIMUTANT #2876,1,281101330512474,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
b0aaddc1cd9a0388bff90bf0307fa83e9418a6e3f44fe6fa379eaa22ec9ad63ai4,ORDIMUTANT #3004,4,898102537743365,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
b34ef45bfc536d2d927276760783d60fe688e7ab33c18a7f03dc6239ddf03fd1i0,ORDIMUTANT #550,0,898102537766465,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
eb22ea47868c8022da6a36abb442b450b49062206a7907db726889c584292a18i2,ORDIMUTANT #799,2,3071337190166,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
f044badab04687b0f3c7318302151f0bfdc22f7cd96e76705665ff3454cc4bd5i1,ORDIMUTANT #2379,1,281101330307194,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
036321ec2471fa9b3275ce9c31d6e1eaaface6f24fa6865978207afa0b911696i5,ORDIMUTANT #647,5,162064278208828,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
0cd17e951617499d8f5ec3e50e59b6b006d943ac41639e825c2a25d8eaac90d1i0,ORDIMUTANT #2797,0,162064278253708,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
6434ea5db912e2e02dba7577f0fb125d4bd87ce33548d6ab148e072aa8de57c9i2,ORDIMUTANT #4286,2,3330194942559,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8d90e7549dfb5d8828f5dcf27cf1d1c0ad081b682cba7e2c083a41a62a539695i7,ORDIMUTANT #1017,7,3071337194786,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
9a9c4540042eeb1ea1f438e020f485fed91f094979e6c40276fd22b07eedaf6bi5,ORDIMUTANT #2165,5,281101330019074,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
c8b982bfc5c3e918068ba8c190a3d09fa9ea6e6961cfaa873156fd6d0055ec7di0,ORDIMUTANT OG#139,0,3330194985495,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
eecd72b9f6df3dd91107585651072f6627dab3eabec7da18fca904295ca7f1a4i6,ORDIMUTANT #2324,6,3330194941239,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
98e8f5a3229d5c8e06d37b7232f42eabe0d7f57ba30692c1b2224f25f9e50deai0,ORDIMUTANT OG#50,0,45536076338,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
0145ec9f0b0dba4c2ed3360c2f75579430a8a92ba5beb4fc7a5159a4a503c078i0,ORDIMUTANT OG#151,0,45536076263,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
dc9d7aa3cf8d0ef77e320866149f46d7d38df952dcb6fc1ca53d6929fd17d0dci0,ORDIMUTANT #2799,0,898102537744025,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
f044badab04687b0f3c7318302151f0bfdc22f7cd96e76705665ff3454cc4bd5i0,ORDIMUTANT #4093,0,281101330306864,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
9b8699fbf503e828e23ec4121627f6a9125e5c71b4aa19848bc64a451d2c3055i3,ORDIMUTANT #496,3,898102537762835,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i2,ORDIMUTANT #3722,2,281101330006204,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
4b236f9813b60a7f5341cadb4f1236907a730c4999b2b90edc4553702d46a787i2,ORDIMUTANT #1274,2,823859379853428,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
4b236f9813b60a7f5341cadb4f1236907a730c4999b2b90edc4553702d46a787i0,ORDIMUTANT #3247,0,823859379852768,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0cd17e951617499d8f5ec3e50e59b6b006d943ac41639e825c2a25d8eaac90d1i1,ORDIMUTANT #2150,1,162064278254038,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
36991cf04343a206c900cfc73f4f3a96ca54851cbab7374833f5a03b94be14cci0,ORDIMUTANT OG#143,0,45536076268,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
7e6a91bc015e703b6697a34c7d30ce0a2e1828a8076187ac93cda07da9632366i2,ORDIMUTANT #2390,2,281101330323034,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1aae3a956b1cf45c62d961057d982d37778c8ba57c5c70fca5e7116afc68fe70i2,ORDIMUTANT #277,2,144432016800514,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
c9a94fb7ef880c7f1b8965fdfe11b2f833d9520de27b0d143103766be8cd0cc2i2,ORDIMUTANT #904,2,281101330513464,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
da8e456aa9e821b1d98cf164ad4ed2f8ab474088ad3c273108d4f48efd7d6a8di7,ORDIMUTANT #114,7,898102537774715,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
f00d15a687b016e4c5c9d45f60fa962c9afb0cbe3efbbf7c40d92f7c758403cai5,ORDIMUTANT #679,5,898102537710695,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
17f3843b1d5cacecc6ce036034f74e1d21258697785a8475b79b9a0fd456859ai0,ORDIMUTANT OG#106,0,45536076290,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
c7bce72a8031e965ca9e33501ce46d49902074923c385a71a09709a63559c13fi0,ORDIMUTANT OG#121,0,45536076281,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
8e1a919924c3573f58010facb12d89599cc3c23c97acaeac3a71233ca3261db8i0,ORDIMUTANT #4300,0,391477014619,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
b38f795dd1c5cb4c9f46023f0382e3c83bbbb49d961ae344c8777cd08d6ae5cbi1,ORDIMUTANT #1477,1,144432016762564,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
bd0331b5d77eb8b2d7349017975a0c96e0eeb1de52e1d01318952f3cc3b92182i0,ORDIMUTANT OG#60,0,45536076328,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
48a0fe50a8eab2ec24ac0ccc6b0e831a11b6caf752cb8f807ce872a0b7a86fc9i0,ORDIMUTANT OG#140,0,45536076270,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
85469fb920d2693810e1f9bfe5f3c3f2fa3e60f750db4530811bafd24f5e9e57i0,ORDIMUTANT #913,0,281101330020064,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
85469fb920d2693810e1f9bfe5f3c3f2fa3e60f750db4530811bafd24f5e9e57i1,ORDIMUTANT #166,1,281101330020394,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
85469fb920d2693810e1f9bfe5f3c3f2fa3e60f750db4530811bafd24f5e9e57i2,ORDIMUTANT #230,2,281101330020724,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
f2d8bc4173e5133790dc052360d5dd8f97bdebb69f8e4da70ae9c29fcc0f3535i0,ORDIMUTANT OG#145,0,1733197900000000,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
d834eca16d3eb2846e64b3f958170730d06c7f9b63c7f07f06db3637c3c65887i0,ORDIMUTANT OG#51,0,45536076337,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
0dafe8b0c88cbbd0bfb35aaa364ecf0b53bd5df0ab6e798f63c1401b022b1928i3,ORDIMUTANT #1746,3,823859379843858,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
3ded152e5bbe88e79ad1c962170ebd7ec413bbff36e1bd2dc1f557829480c3a0i0,ORDIMUTANT OG#6,0,45536076384,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
79d92b3bdd6d4b9aae9c9128d8cccd80a831dad615605e5d4faed3e063bbfc70i4,ORDIMUTANT #1099,4,281101330293994,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
87a98232f5d5f2dfd736f575ca1b0148f028cb57086794c5ce3288cbc5b47f8ci2,ORDIMUTANT #232,2,162064278279778,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
7f6324011a38490702ec32f8c0110bb2e5ce10b9db7b0f2e5b1ab359aed63a43i0,ORDIMUTANT OG#90,0,45536076304,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
1007b0609c9e651999b95ea7355d10b542e86c68d069ae123931d0ab8817f8dai0,ORDIMUTANT #1549,0,162064278238858,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
49f7e270e14d8b66379de7412f2c5adc251f4ecd2400ad905b84393643ae2d45i0,ORDIMUTANT OG#147,0,1733197899999999,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No
d5a5b8efeabb5ff626a3cd885d7ac86bf1a70d1312f1ac93bca9f1277bc7a2d8i0,ORDIMUTANT OG#43,0,45536076345,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
f926209aa58f4f03b01d9691e6c29d05f77b6b87132f74cd6c2d2182f9726e4di0,ORDIMU[TV]NT,0,1628937500000000,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
9ed7e28e3bba5a1fa1bbe2f8342939edd64441f9780d677cd7e87a924ff0af16i0,ORDIMUTANT OG#105,0,45536076291,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
277950309d9120caed705724f0fae776ece50c91118af0e5ea0d8149528c48cdi0,DIAMONDHANDED JEETER,0,168166262661861,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No
34d955a49976f44ae568882fa6a29d859718c981604bbcbd1a9dbbf30c97a061i3,ORDIMUTANT #478,3,281101329998944,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1007b0609c9e651999b95ea7355d10b542e86c68d069ae123931d0ab8817f8dai1,ORDIMUTANT #822,1,162064278239188,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
bb8f05f995b201d73c46d7617f390e3e0b3f7c265fde37df62fbe894fd604121i1,ORDIMUTANT #3179,1,3071337224156,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
fbd55cdd65e1b643cea5b45c890cfaf0c61c4c0cd5576bd37eb3e13529e2a81ai0,ORDIMUTANT #2892,0,823859379822408,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
2de850859de1f93c5a10e0ecf1594d1fa8c78703bd082e564b42352e18636231i0,ORDIMUTANT OG#138,0,1881854374999999,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
fb85760ed22895f72563485cf387dad39ecd374b1388c4254ee78dcb2fb69580i0,ORDIMUTANT OG#127,0,45536076277,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
1aae3a956b1cf45c62d961057d982d37778c8ba57c5c70fca5e7116afc68fe70i1,ORDIMUTANT #72,1,144432016800184,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
c1bccc8a5ee4f461c6f5dddf3b1ae7aa8ccd6a390f1771c2670e91b35d57cd98i1,ORDIMUTANT #338,1,1430690191859,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
87a98232f5d5f2dfd736f575ca1b0148f028cb57086794c5ce3288cbc5b47f8ci3,ORDIMUTANT #242,3,162064278280108,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
09c77a3da5cc061eeeb560ebfe08f322f69f17f7d5f4dd93e54d7bcb0864ff6ai0,ORDIMUTANT #1134,0,823859379852108,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
5ff07f397f643c786301085b250bd994fab843b3a87945f4938a811a4aeea815i0,ORDIMUTANT OG#42,0,45536076346,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
faca4a368c281e7a0ad855a8c7992b215d2687f80132b559fbed4e92edc2e763i4,ORDIMUTANT #3108,4,898102537699805,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
25e1d2a16fd1ec24044ba7b63aef28a02fdb62498e77c4d79b4b8eb5688b022ei2,ORDIMUTANT #792,2,281101330493994,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
2183b397abd215aaef4fc109a6a1e72e5cbe9258b3001c09f4e56474bcc93807i0,ORDIMUTANT #1480,0,281101330310824,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
e46eb0cc64431dd7ca5d1d9fb87e527b213c7ccda50b6ccd03073e16eac6ba27i4,ORDIMUTANT #88,4,3330194983149,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
c4f82d43ae89ca9fee5bc45fb04484eea9df1f83f30da55a8b9625c6fe0eac87i0,ORDIMUTANT OG#85,0,45536076309,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
dd346f0736e537997aa2ae08ac295ed97bb013814e2a3236921fab43b55a1444i0,ORDIMUTANT OG#129,0,45536076275,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
0119fc4c598663c9ced6aff24ed12f7cddf723ca32ce211d18417b021b4ecdd0i0,ORDIMUTANT #1372,0,599543210160546,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
012fe559f1d4d81b270925416c15ac60e37d149390020f9710e44df859d93115i0,ORDIMUTANT #53,0,898102537739405,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
012fe559f1d4d81b270925416c15ac60e37d149390020f9710e44df859d93115i1,ORDIMUTANT #2613,1,898102537739735,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
0194a28523007985a5dfea8fad98a4ee3e86854bca7418c3ba969bc6089588d7i0,ORDIMUTANT #3920,0,162064278241168,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
0194a28523007985a5dfea8fad98a4ee3e86854bca7418c3ba969bc6089588d7i1,ORDIMUTANT #3153,1,162064278241498,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
01c67e745c6d894c06dcb63895d6fea2552a56d2468df0d711f6624df8d4ce05i0,ORDIMUTANT #2492,0,162064278241828,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
01c67e745c6d894c06dcb63895d6fea2552a56d2468df0d711f6624df8d4ce05i1,ORDIMUTANT #1608,1,162064278242158,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
02a19275c279b61423ba50933ea2778110d3959806f0f85259a6e96eea0a7b21i0,ORDIMUTANT OG#0,0,45536076390,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
02cface97ad91409e3dddc05d23b8beda71ba46225163c291a0699465e361cc5i0,ORDIMUTANT #4306,0,1704523749999999,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0302122260c5bfa90bf8ada4ef7259b30432adda62eb83856c53e8be0a590dfdi0,ORDIMUTANT #3159,0,281101330027654,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
033e48343bd445bbe0f0cf6c530f7a1954a444f2a2d006fa2ba0afab7e5dfaf3i0,ORDIMUTANT OG#82,0,45536076311,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
0340de8f0d29c112d9a1b37ac07bdc27c28995605a4723c0f1fd173946b4a041i0,ORDIMUTANT OG#32,0,45536076357,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
036321ec2471fa9b3275ce9c31d6e1eaaface6f24fa6865978207afa0b911696i0,ORDIMUTANT #491,0,162064278207178,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
036321ec2471fa9b3275ce9c31d6e1eaaface6f24fa6865978207afa0b911696i1,ORDIMUTANT #558,1,162064278207508,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
036321ec2471fa9b3275ce9c31d6e1eaaface6f24fa6865978207afa0b911696i2,ORDIMUTANT #1934,2,162064278207838,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
